_id,question_dictionary,course_title,course_code,difficulty,type,question_point
60690fe181980b97a76a8564,{'dummy question': 'dummy'},Data Algorithm,swe151,Medium,wrq,22.651843636159178
60690fe181980b97a76a8565,{'dummy question': 'dummy'},Data Algorithm,swe151,Medium,wrq,23.506376317859207
60690fe181980b97a76a8566,{'dummy question': 'dummy'},Data Algorithm,swe151,Medium,wrq,36.221606203041496
60690fe181980b97a76a8567,{'dummy question': 'dummy'},Data Algorithm,swe151,Medium,wrq,22.02652869529053
60690fe181980b97a76a8568,{'dummy question': 'dummy'},Data Algorithm,swe151,Medium,wrq,28.954298856946004
60690fe181980b97a76a8569,{'dummy question': 'dummy'},Data Algorithm,swe151,Medium,wrq,39.97550926894043
60690fe181980b97a76a856a,{'dummy question': 'dummy'},Data Algorithm,swe151,Medium,wrq,29.943998057905883
60690fe181980b97a76a856b,{'dummy question': 'dummy'},Data Algorithm,swe151,Medium,wrq,24.248503202280986
60690fe181980b97a76a856c,{'dummy question': 'dummy'},Data Algorithm,swe151,Medium,wrq,32.81479445466976
60690fe181980b97a76a856d,{'dummy question': 'dummy'},Data Algorithm,swe151,Medium,wrq,34.78684581983864
60690fe181980b97a76a856e,{'dummy question': 'dummy'},Data Algorithm,swe151,Medium,wrq,34.86675365976657
60690fe181980b97a76a856f,{'dummy question': 'dummy'},Data Algorithm,swe151,Medium,wrq,32.323719664625166
60690fe181980b97a76a8570,{'dummy question': 'dummy'},Data Algorithm,swe151,Medium,wrq,23.659030518487945
60690fe181980b97a76a8571,{'dummy question': 'dummy'},Data Algorithm,swe151,Medium,wrq,23.72937885195544
60690fe181980b97a76a8572,{'dummy question': 'dummy'},Data Algorithm,swe151,Medium,wrq,30.07767580496256
6069105881980b97a76a8573,{'dummy question': 'dummy'},Data Algorithm,swe151,Medium,mcq,26.725602131418615
6069105881980b97a76a8574,{'dummy question': 'dummy'},Data Algorithm,swe151,Hard,mcq,12.560080112868647
6069105881980b97a76a8575,{'dummy question': 'dummy'},Data Algorithm,swe151,Easy,mcq,37.59474473388458
6069105881980b97a76a8576,{'dummy question': 'dummy'},Data Algorithm,swe151,Medium,mcq,18.232565776454514
6069105881980b97a76a8577,{'dummy question': 'dummy'},Data Algorithm,swe151,Medium,mcq,20.587597489998597
6069105881980b97a76a8578,{'dummy question': 'dummy'},Data Algorithm,swe151,Easy,mcq,31.087464560568
6069105881980b97a76a8579,{'dummy question': 'dummy'},Data Algorithm,swe151,Easy,mcq,30.773586971657686
6069105881980b97a76a857a,{'dummy question': 'dummy'},Data Algorithm,swe151,Easy,mcq,36.81633180302769
6069105881980b97a76a857b,{'dummy question': 'dummy'},Data Algorithm,swe151,Hard,mcq,14.272122464538596
6069105881980b97a76a857c,{'dummy question': 'dummy'},Data Algorithm,swe151,Medium,mcq,27.43509584051341
6069105881980b97a76a857d,{'dummy question': 'dummy'},Data Algorithm,swe151,Hard,mcq,15.527297366424879
6069105881980b97a76a857e,{'dummy question': 'dummy'},Data Algorithm,swe151,Medium,mcq,22.329517749812364
6069105881980b97a76a857f,{'dummy question': 'dummy'},Data Algorithm,swe151,Hard,mcq,15.834715772536875
6069105881980b97a76a8580,{'dummy question': 'dummy'},Data Algorithm,swe151,Medium,mcq,20.340735252313515
6069105881980b97a76a8581,{'dummy question': 'dummy'},Data Algorithm,swe151,Medium,mcq,28.067652904859305
6069105881980b97a76a8582,{'dummy question': 'dummy'},Data Algorithm,swe151,Easy,mcq,36.52138580232925
6069105881980b97a76a8583,{'dummy question': 'dummy'},Data Algorithm,swe151,Hard,mcq,15.455880890327574
6069105881980b97a76a8584,{'dummy question': 'dummy'},Data Algorithm,swe151,Medium,mcq,22.660593304969133
6069105881980b97a76a8585,{'dummy question': 'dummy'},Data Algorithm,swe151,Hard,mcq,10.635567488565487
6069105881980b97a76a8586,{'dummy question': 'dummy'},Data Algorithm,swe151,Medium,mcq,26.597538319004425
6069105881980b97a76a8587,{'dummy question': 'dummy'},Data Algorithm,swe151,Hard,mcq,15.380948411747088
6069105881980b97a76a8588,{'dummy question': 'dummy'},Data Algorithm,swe151,Medium,mcq,22.333583460866677
6069105881980b97a76a8589,{'dummy question': 'dummy'},Data Algorithm,swe151,Easy,mcq,33.75712913266094
6069105881980b97a76a858a,{'dummy question': 'dummy'},Data Algorithm,swe151,Easy,mcq,31.978505921593538
6069105881980b97a76a858b,{'dummy question': 'dummy'},Data Algorithm,swe151,Medium,mcq,29.812817816340047
6069105881980b97a76a858c,{'dummy question': 'dummy'},Data Algorithm,swe151,Hard,mcq,15.102744984118502
6069105881980b97a76a858d,{'dummy question': 'dummy'},Data Algorithm,swe151,Easy,mcq,36.142544475580394
6069105881980b97a76a858e,{'dummy question': 'dummy'},Data Algorithm,swe151,Hard,mcq,13.603455555934271
6069105881980b97a76a858f,{'dummy question': 'dummy'},Data Algorithm,swe151,Easy,mcq,31.644444969416192
6069105881980b97a76a8590,{'dummy question': 'dummy'},Data Algorithm,swe151,Medium,mcq,23.601205404041465
6069105881980b97a76a8591,{'dummy question': 'dummy'},Data Algorithm,swe151,Easy,mcq,39.67503883952787
6069105881980b97a76a8592,{'dummy question': 'dummy'},Data Algorithm,swe151,Easy,mcq,35.10002094220172
6069105881980b97a76a8593,{'dummy question': 'dummy'},Data Algorithm,swe151,Easy,mcq,33.5976834907476
6069105881980b97a76a8594,{'dummy question': 'dummy'},Data Algorithm,swe151,Hard,mcq,12.013971170154461
6069105881980b97a76a8595,{'dummy question': 'dummy'},Data Algorithm,swe151,Medium,mcq,29.66574687640442
6069105881980b97a76a8596,{'dummy question': 'dummy'},Data Algorithm,swe151,Hard,mcq,12.856501906878158
6069105881980b97a76a8597,{'dummy question': 'dummy'},Data Algorithm,swe151,Medium,mcq,28.894672949908443
6069105881980b97a76a8598,{'dummy question': 'dummy'},Data Algorithm,swe151,Easy,mcq,31.88237264529589
6069105881980b97a76a8599,{'dummy question': 'dummy'},Data Algorithm,swe151,Medium,mcq,24.34774636584263
6069105881980b97a76a859a,{'dummy question': 'dummy'},Data Algorithm,swe151,Medium,mcq,26.340879680511616
6069105881980b97a76a859b,{'dummy question': 'dummy'},Data Algorithm,swe151,Hard,mcq,10.69892916003681
6069105881980b97a76a859c,{'dummy question': 'dummy'},Data Algorithm,swe151,Medium,mcq,29.979974519106197
6069105881980b97a76a859d,{'dummy question': 'dummy'},Data Algorithm,swe151,Medium,mcq,29.62340476388168
6069105881980b97a76a859e,{'dummy question': 'dummy'},Data Algorithm,swe151,Hard,mcq,12.433331854929964
6069105881980b97a76a859f,{'dummy question': 'dummy'},Data Algorithm,swe151,Easy,mcq,37.32790676861576
6069105881980b97a76a85a0,{'dummy question': 'dummy'},Data Algorithm,swe151,Medium,mcq,29.423233228712114
6069105881980b97a76a85a1,{'dummy question': 'dummy'},Data Algorithm,swe151,Easy,mcq,36.024229771562844
6069105881980b97a76a85a2,{'dummy question': 'dummy'},Data Algorithm,swe151,Easy,mcq,33.85411070645649
6069105881980b97a76a85a3,{'dummy question': 'dummy'},Data Algorithm,swe151,Medium,mcq,18.805254603551983
6069105881980b97a76a85a4,{'dummy question': 'dummy'},Data Algorithm,swe151,Medium,mcq,17.51217652562748
6069105881980b97a76a85a5,{'dummy question': 'dummy'},Data Algorithm,swe151,Easy,mcq,34.54655696024685
6069105881980b97a76a85a6,{'dummy question': 'dummy'},Data Algorithm,swe151,Medium,mcq,19.709250015823674
6069105881980b97a76a85a7,{'dummy question': 'dummy'},Data Algorithm,swe151,Medium,mcq,22.02472475992238
6069105881980b97a76a85a8,{'dummy question': 'dummy'},Data Algorithm,swe151,Easy,mcq,39.063368356417655
6069105881980b97a76a85a9,{'dummy question': 'dummy'},Data Algorithm,swe151,Medium,mcq,24.968788838115934
6069105881980b97a76a85aa,{'dummy question': 'dummy'},Data Algorithm,swe151,Easy,mcq,31.898624199731465
6069105881980b97a76a85ab,{'dummy question': 'dummy'},Data Algorithm,swe151,Medium,mcq,20.180660766257432
6069105881980b97a76a85ac,{'dummy question': 'dummy'},Data Algorithm,swe151,Medium,mcq,21.246622545961888
6069105881980b97a76a85ad,{'dummy question': 'dummy'},Data Algorithm,swe151,Easy,mcq,32.209532992361474
6069105881980b97a76a85ae,{'dummy question': 'dummy'},Data Algorithm,swe151,Easy,mcq,35.780925048000846
6069105881980b97a76a85af,{'dummy question': 'dummy'},Data Algorithm,swe151,Easy,mcq,31.654261765443536
6069105881980b97a76a85b0,{'dummy question': 'dummy'},Data Algorithm,swe151,Medium,mcq,17.897170570439084
6069105881980b97a76a85b1,{'dummy question': 'dummy'},Data Algorithm,swe151,Medium,mcq,17.445438528449536
6069105881980b97a76a85b2,{'dummy question': 'dummy'},Data Algorithm,swe151,Easy,mcq,30.924141992942776
6069105881980b97a76a85b3,{'dummy question': 'dummy'},Data Algorithm,swe151,Easy,mcq,36.447116716513236
6069105881980b97a76a85b4,{'dummy question': 'dummy'},Data Algorithm,swe151,Hard,mcq,15.25994675273022
6069105881980b97a76a85b5,{'dummy question': 'dummy'},Data Algorithm,swe151,Easy,mcq,39.84148088797879
6069105881980b97a76a85b6,{'dummy question': 'dummy'},Data Algorithm,swe151,Medium,mcq,25.6948807230656
